"target_ts","Timestamp","minutes_from_target","Close","VWAP","BuyQty","SellQty","OpenInterest","FundingRate","LiqBuyQty","LiqSellQty","IsSynthetic","delta_1m","vol_1m","price_minus_vwap"
"2026-03-23 12:25:00","2026-03-23 12:48:00","23","70821.40","70790.03","419.819000","171.804000","86736.88","0.00000619","0.309000","0.000000","0","248.015","591.623","31.37"
"2026-03-23 12:25:00","2026-03-23 12:49:00","24","70756.30","70761.92","121.581000","143.811000","86699.96","0.00000792","0.016000","0.000000","0","-22.23","265.392","-5.62"
"2026-03-23 12:25:00","2026-03-23 12:50:00","25","70687.70","70692.44","65.135000","136.173000","86682.48","0.00000792","0.000000","0.000000","0","-71.038","201.308","-4.74"
"2026-03-23 12:25:00","2026-03-23 12:51:00","26","70600.00","70641.60","100.183000","158.584000","86637.50","0.00000720","0.000000","0.004000","0","-58.401","258.767","-41.6"
"2026-03-23 12:25:00","2026-03-23 12:52:00","27","70781.50","70702.55","80.289000","74.263000","86633.64","0.00000648","0.000000","0.000000","0","6.026","154.552","78.95"
"2026-03-23 12:25:00","2026-03-23 12:53:00","28","70813.70","70797.98","159.601000","83.981000","86660.24","0.00000648","0.016000","0.000000","0","75.62","243.582","15.72"
"2026-03-23 12:25:00","2026-03-23 12:54:00","29","70726.00","70736.41","35.897000","75.032000","86652.80","0.00000711","0.014000","0.000000","0","-39.135","110.929","-10.41"
"2026-03-23 12:25:00","2026-03-23 12:55:00","30","70619.60","70658.94","38.678000","136.705000","86638.07","0.00000722","0.000000","0.003000","0","-98.027","175.383","-39.34"
"2026-03-24 14:09:00","2026-03-24 13:39:00","-30","70635.00","70613.87","66.319000","111.175000","85765.73","0.00002211","0.000000","0.000000","0","-44.856","177.494","21.13"
"2026-03-24 14:09:00","2026-03-24 13:40:00","-29","70459.20","70466.61","357.671000","549.070000","85691.75","0.00002227","0.000000","0.315000","0","-191.399","906.741","-7.41"
"2026-03-24 14:09:00","2026-03-24 13:41:00","-28","70299.60","70352.98","384.750000","679.891000","85685.11","0.00002113","0.000000","4.134000","0","-295.141","1064.641","-53.38"
"2026-03-24 14:09:00","2026-03-24 13:42:00","-27","70280.10","70276.99","566.023000","593.521000","85554.31","0.00002113","0.000000","0.560000","0","-27.498","1159.544","3.11"
"2026-03-24 14:09:00","2026-03-24 13:43:00","-26","70399.90","70316.04","308.947000","395.399000","85482.35","0.00001949","0.000000","0.000000","0","-86.452","704.346","83.86"
"2026-03-24 14:09:00","2026-03-24 13:44:00","-25","70283.90","70314.03","187.544000","207.623000","85452.62","0.00001910","0.000000","0.000000","0","-20.079","395.167","-30.13"
"2026-03-24 14:09:00","2026-03-24 13:45:00","-24","70285.00","70266.22","177.202000","511.076000","85703.43","0.00001872","0.000000","0.000000","0","-333.874","688.278","18.78"
"2026-03-24 14:09:00","2026-03-24 13:46:00","-23","70323.70","70307.42","173.667000","104.671000","85696.67","0.00001872","0.000000","0.010000","0","68.996","278.338","16.28"
"2026-03-24 14:09:00","2026-03-24 13:47:00","-22","70363.20","70371.61","163.983000","129.436000","85711.87","0.00001839","0.000000","0.000000","0","34.547","293.419","-8.41"
"2026-03-24 14:09:00","2026-03-24 13:48:00","-21","70337.90","70353.63","143.851000","81.409000","85750.32","0.00001861","0.000000","0.000000","0","62.442","225.26","-15.73"
"2026-03-24 14:09:00","2026-03-24 13:49:00","-20","70249.40","70254.71","96.890000","280.884000","85746.90","0.00001861","0.000000","0.051000","0","-183.994","377.774","-5.31"
"2026-03-24 14:09:00","2026-03-24 13:50:00","-19","70214.10","70193.98","236.798000","213.625000","85813.67","0.00001810","0.000000","2.441000","0","23.173","450.423","20.12"
"2026-03-24 14:09:00","2026-03-24 13:51:00","-18","70151.10","70196.10","253.473000","414.049000","85815.17","0.00001683","0.000000","0.010000","0","-160.576","667.522","-45"
"2026-03-24 14:09:00","2026-03-24 13:52:00","-17","70113.80","70134.89","257.357000","331.886000","85885.56","0.00001625","0.000000","0.153000","0","-74.529","589.243","-21.09"
"2026-03-24 14:09:00","2026-03-24 13:53:00","-16","70113.60","70000.59","739.450000","1163.111000","85661.74","0.00001625","0.000000","0.147000","0","-423.661","1902.561","113.01"
"2026-03-24 14:09:00","2026-03-24 13:54:00","-15","70082.80","70077.63","433.577000","845.789000","86061.66","0.00001500","0.000000","0.000000","0","-412.212","1279.366","5.17"
"2026-03-24 14:09:00","2026-03-24 13:55:00","-14","70039.40","70056.71","151.735000","179.843000","86275.28","0.00001502","0.000000","0.000000","0","-28.108","331.578","-17.31"
"2026-03-24 14:09:00","2026-03-24 13:56:00","-13","70085.70","70063.32","177.412000","84.025000","86331.14","0.00001502","0.000000","0.000000","0","93.387","261.437","22.38"
"2026-03-24 14:09:00","2026-03-24 13:57:00","-12","70074.10","70094.68","116.191000","96.155000","86332.99","0.00001366","0.000000","0.000000","0","20.036","212.346","-20.58"
"2026-03-24 14:09:00","2026-03-24 13:58:00","-11","70034.50","70097.66","187.666000","102.991000","86305.63","0.00001381","0.000000","0.000000","0","84.675","290.657","-63.16"
"2026-03-24 14:09:00","2026-03-24 13:59:00","-10","70021.00","69983.87","180.204000","229.105000","86313.24","0.00001346","0.000000","1.446000","0","-48.901","409.309","37.13"
"2026-03-24 14:09:00","2026-03-24 14:00:00","-9","70067.10","70018.79","199.486000","113.895000","86292.59","0.00001346","0.000000","0.000000","0","85.591","313.381","48.31"
"2026-03-24 14:09:00","2026-03-24 14:01:00","-8","70212.90","70147.70","335.404000","196.753000","86276.31","0.00001260","0.013000","0.000000","0","138.651","532.157","65.2"
"2026-03-24 14:09:00","2026-03-24 14:02:00","-7","70144.00","70195.94","200.431000","191.679000","86294.95","0.00001315","0.089000","0.000000","0","8.752","392.11","-51.94"
"2026-03-24 14:09:00","2026-03-24 14:03:00","-6","70215.00","70180.64","167.444000","103.335000","86283.24","0.00001315","0.094000","0.000000","0","64.109","270.779","34.36"
"2026-03-24 14:09:00","2026-03-24 14:04:00","-5","70201.70","70233.33","175.920000","158.258000","86272.82","0.00001269","0.054000","0.000000","0","17.662","334.178","-31.63"
"2026-03-24 14:09:00","2026-03-24 14:05:00","-4","70266.00","70229.94","100.938000","66.013000","86274.76","0.00001296","0.000000","0.000000","0","34.925","166.951","36.06"
"2026-03-24 14:09:00","2026-03-24 14:06:00","-3","70187.20","70256.76","180.178000","232.954000","86328.69","0.00001273","0.000000","0.016000","0","-52.776","413.132","-69.56"
"2026-03-24 14:09:00","2026-03-24 14:07:00","-2","70258.70","70226.57","72.081000","49.901000","86338.20","0.00001273","0.000000","0.000000","0","22.18","121.982","32.13"
"2026-03-24 14:09:00","2026-03-24 14:08:00","-1","70339.50","70368.20","311.799000","208.213000","86308.17","0.00001251","0.139000","0.000000","0","103.586","520.012","-28.7"
"2026-03-24 14:09:00","2026-03-24 14:09:00","0","70305.00","70286.55","111.342000","105.852000","86282.54","0.00001262","0.000000","0.000000","0","5.49","217.194","18.45"
"2026-03-24 14:09:00","2026-03-24 14:10:00","1","70282.10","70289.08","77.411000","46.879000","86295.10","0.00001262","0.000000","0.000000","0","30.532","124.29","-6.98"
"2026-03-24 14:09:00","2026-03-24 14:11:00","2","70171.50","70246.28","59.460000","104.146000","86313.61","0.00001158","0.000000","0.000000","0","-44.686","163.606","-74.78"
"2026-03-24 14:09:00","2026-03-24 14:12:00","3","70000.30","70054.31","120.831000","419.977000","86313.61","0.00001116","0.000000","0.380000","0","-299.146","540.808","-54.01"
"2026-03-24 14:09:00","2026-03-24 14:13:00","4","69822.10","69874.62","413.414000","575.265000","86330.74","0.00000930","0.000000","2.114000","0","-161.851","988.679","-52.52"
"2026-03-24 14:09:00","2026-03-24 14:14:00","5","69799.90","69766.38","530.466000","783.637000","86288.96","0.00000930","0.000000","0.543000","0","-253.171","1314.103","33.52"
"2026-03-24 14:09:00","2026-03-24 14:15:00","6","69831.10","69818.01","284.237000","277.748000","86358.58","0.00000743","0.000000","0.000000","0","6.489","561.985","13.09"
